Zona_Origen,Poblacion_Origen,Zona_Destino,Usa_Transporte_Publico,Parada_Origen,Parada_Destino,Tiempo_Acceso_Minutos,Tiempo_Salida_Minutos,Distancia_Acceso_Metros,Distancia_Salida_Metros,Fuente_Datos_Acceso,Fuente_Datos_Salida,Tiempo_Viaje_Total_Minutos,Tiempo_Trayecto_Minutos,Numero_Transbordos,Distancia_Viaje_Total_Km,Distancia_Trayecto_Km,Tiempo_Espera_Transbordo_Minutos,Frecuencia_Servicio,Tiempo_Acceso_Original,Tiempo_Salida_Original,Distancia_Acceso_Original_Km,Distancia_Salida_Original_Km,Tiempo_Viaje_Original_Minutos,Tiempo_Total_Puerta_a_Puerta_Minutos,Verificacion_Tiempo_Total
411,5208.0,904,True,1593.0,2219.0,14.995224615,0.79330144375,1199.6179692,63.4641155,Calculado,Calculado,23.358526058749998,7.57,0.0,3.723,2.74,0.0,22.0,13.82,0.93,0.921,0.062,22.32,23.358526058749998,23.358526058749998
412,403.0,904,True,1844.0,2220.0,2.88561741625,0.90773412,230.8493933,72.6187296,Calculado,Calculado,20.56335153625,16.77,1.0,9.273,9.036,0.1,7.0,2.87,0.7,0.191,0.047,20.33,20.56335153625,20.66335153625
413,36.0,901,True,33541.0,1078.0,18.039466795000003,0.91846033625,1443.1573436,73.4768269,Calculado,Calculado,48.38792713125,29.43,0.0,22.792,21.803,0.0,34.0,13.9,0.93,0.926,0.062,44.27,48.38792713125,48.38792713125
414,44.0,901,True,1109.0,1078.0,12.47902083625,0.91846033625,998.3216669,73.4768269,Calculado,Calculado,53.6474811725,40.25,1.0,24.835,24.146,6.07,17.0,9.4,0.93,0.627,0.062,50.58,53.6474811725,59.7174811725
415,1599.0,901,True,171.0,1005.0,10.72369424,1.089115005,857.8955392,87.1292004,Calculado,Calculado,21.162809245000002,9.35,0.0,6.452,6.09,0.0,127.0,4.33,1.1,0.289,0.074,14.78,21.162809245000002,21.162809245000002
416,3591.0,901,True,1587.0,1005.0,5.32715789875,1.089115005,426.1726319,87.1292004,Calculado,Calculado,91.78627290375,85.37,0.0,44.71,44.388,0.0,7.0,3.73,1.1,0.249,0.074,90.2,91.78627290375,91.78627290375
417,300.0,904,True,2188.0,1648.0,16.70249126125,6.839990448749999,1336.1993009,547.1992359,Calculado,Calculado,33.66248171,10.12,0.0,8.151,6.772,0.0,6.0,14.65,6.03,0.977,0.402,30.8,33.66248171,33.66248171
418,1513.0,901,True,966.0,1078.0,3.2503734162500004,0.91846033625,260.0298733,73.4768269,Calculado,Calculado,11.0488337525,6.88,0.0,5.768,5.575,0.0,9.0,1.95,0.93,0.13,0.062,9.77,11.0488337525,11.0488337525
419,13.0,901,True,1937.0,1005.0,50.67807276375,1.089115005,4054.2458211,87.1292004,Calculado,Calculado,132.53718776875,80.77,0.0,43.018,41.04,0.0,7.0,28.57,1.1,1.905,0.074,110.43,132.53718776875,132.53718776875
420,112.0,901,True,1567.0,1005.0,16.5200141425,1.089115005,1321.6011314,87.1292004,Calculado,Calculado,59.5291291475,41.92,0.0,19.414,18.725,0.0,27.0,9.22,1.1,0.615,0.074,52.23,59.5291291475,59.5291291475
421,29.0,901,True,1253.0,1078.0,73.2375285075,0.91846033625,5859.0022806,73.4768269,Calculado,Calculado,148.98598884375002,74.83,0.0,52.183,48.562,0.0,14.0,53.37,0.93,3.558,0.062,129.13,148.98598884375002,148.98598884375002
422,42.0,901,True,1521.0,1078.0,25.5385391725,0.91846033625,2043.0831338,73.4768269,Calculado,Calculado,52.72699950875,26.27,0.0,20.56,18.951,0.0,35.0,23.22,0.93,1.547,0.062,50.42,52.72699950875,52.72699950875
423,51.0,901,True,1554.0,1004.0,26.50214051,2.95083712375,2120.1712408,236.0669699,Calculado,Calculado,120.27297763375,90.82,0.0,41.255,39.581,0.0,4.0,23.3,1.8,1.554,0.12,115.92,120.27297763375,120.27297763375
424,28.0,901,True,1318.0,1078.0,29.0249669925,0.91846033625,2321.9973594,73.4768269,Calculado,Calculado,86.11342732875,56.17,1.0,27.547,25.933,10.05,14.0,23.27,0.93,1.551,0.062,80.37,86.11342732875,96.16342732875
425,892.0,900,True,589.0,271.0,3.62948745875,1.57028923875,290.3589967,125.6231391,Calculado,Calculado,16.1997766975,11.0,0.0,6.062,5.704,0.0,50.0,4.1,1.27,0.273,0.085,16.37,16.1997766975,16.1997766975
426,270.0,904,True,2116.0,1648.0,5.5343173,6.839990448749999,442.745384,547.1992359,Calculado,Calculado,46.744307748749996,34.37,1.0,13.145,12.291,11.43,19.0,6.78,6.03,0.452,0.402,47.18,46.744307748749996,58.174307748749996
